Customer_ID,Product_Holding_B2
CC385493,"['P12', 'P8', 'P16']"
CC381338,"['P19', 'P8', 'P16']"
CC368626,"['P17', 'P12', 'P8']"
CC266946,"['P10', 'P8', 'P12']"
CC240051,"['P8', 'P13', 'P16']"
CC269826,"['P17', 'P8', 'P12']"
CC386861,"['P19', 'P8', 'P16']"
CC269117,"['P17', 'P12', 'P8']"
CC326621,"['P16', 'P8', 'P00']"
CC265602,"['P17', 'P12', 'P8']"
CC372576,"['P21', 'P8', 'P10']"
CC365969,"['P4', 'P8', 'P10']"
CC209109,"['P17', 'P8', 'P12']"
CC274680,"['P17', 'P8', 'P12']"
CC240389,"['P6', 'P17', 'P12']"
CC388400,"['P19', 'P8', 'P16']"
CC263231,"['P20', 'P13', 'P16']"
CC286561,"['P6', 'P12', 'P8']"
CC248160,"['P17', 'P8', 'P12']"
CC348836,"['P8', 'P13', 'P16']"
CC215178,"['P17', 'P8', 'P12']"
CC269133,"['P17', 'P12', 'P8']"
CC378103,"['P8', 'P12', 'P16']"
CC370573,"['P12', 'P8', 'P00']"
CC274916,"['P17', 'P8', 'P12']"
CC227672,"['P6', 'P17', 'P12']"
CC248375,"['P20', 'P8', 'P12']"
CC365164,"['P17', 'P12', 'P8']"
CC258831,"['P6', 'P12', 'P8']"
CC371627,"['P6', 'P12', 'P8']"
CC267893,"['P6', 'P17', 'P21']"
CC313502,"['P13', 'P16', 'P11']"
CC365776,"['P13', 'P16', 'P11']"
CC213348,"['P17', 'P12', 'P8']"
CC302495,"['P6', 'P17', 'P12']"
CC344847,"['P19', 'P16', 'P13']"
CC247014,"['P10', 'P8', 'P12']"
CC373994,"['P17', 'P12', 'P8']"
CC294755,"['P6', 'P17', 'P12']"
CC384686,"['P17', 'P8', 'P12']"
CC358519,"['P10', 'P12', 'P8']"
CC368882,"['P17', 'P8', 'P12']"
CC359809,"['P17', 'P12', 'P8']"
CC203825,"['P12', 'P8', 'P00']"
CC381600,"['P8', 'P16', 'P11']"
CC371008,"['P17', 'P8', 'P12']"
CC389527,"['P12', 'P8', 'P00']"
CC367513,"['P17', 'P12', 'P8']"
CC371491,"['P13', 'P16', 'P11']"
CC382147,"['P8', 'P12', 'P16']"
CC329547,"['P19', 'P13', 'P16']"
CC368815,"['P10', 'P12', 'P8']"
CC373610,"['P17', 'P12', 'P8']"
CC361629,"['P17', 'P21', 'P8']"
CC361544,"['P8', 'P12', 'P16']"
CC211156,"['P17', 'P12', 'P8']"
CC274239,"['P17', 'P8', 'P12']"
CC375896,"['P17', 'P12', 'P8']"
CC260897,"['P17', 'P8', 'P12']"
CC273577,"['P20', 'P21', 'P8']"
CC395730,"['P12', 'P8', 'P00']"
CC209941,"['P21', 'P17', 'P12']"
CC287723,"['P6', 'P17', 'P12']"
CC266162,"['P17', 'P12', 'P8']"
CC239919,"['P10', 'P12', 'P6']"
CC283593,"['P4', 'P8', 'P12']"
CC379651,"['P17', 'P12', 'P8']"
CC317018,"['P16', 'P8', 'P00']"
CC392940,"['P16', 'P1', 'P8']"
CC381764,"['P19', 'P8', 'P16']"
CC397042,"['P17', 'P8', 'P12']"
CC372070,"['P21', 'P8', 'P10']"
CC260206,"['P10', 'P8', 'P21']"
CC219296,"['P17', 'P12', 'P8']"
CC380576,"['P16', 'P1', 'P8']"
CC337780,"['P16', 'P1', 'P8']"
CC394364,"['P17', 'P12', 'P8']"
CC373911,"['P10', 'P8', 'P12']"
CC337508,"['P19', 'P13', 'P16']"
CC397383,"['P12', 'P8', 'P00']"
CC375811,"['P16', 'P1', 'P8']"
CC262152,"['P17', 'P8', 'P12']"
CC396005,"['P17', 'P8', 'P12']"
CC317573,"['P20', 'P21', 'P8']"
CC376795,"['P17', 'P12', 'P8']"
CC294895,"['P10', 'P12', 'P6']"
CC269434,"['P6', 'P21', 'P8']"
CC388093,"['P19', 'P8', 'P16']"
CC276504,"['P10', 'P8', 'P21']"
CC394005,"['P17', 'P8', 'P12']"
CC395500,"['P12', 'P8', 'P17']"
CC295145,"['P10', 'P6', 'P12']"
CC212223,"['P10', 'P17', 'P12']"
CC202956,"['P17', 'P21', 'P8']"
CC371376,"['P17', 'P8', 'P12']"
CC209382,"['P17', 'P8', 'P12']"
CC237149,"['P10', 'P8', 'P21']"
CC373444,"['P10', 'P8', 'P21']"
CC374270,"['P20', 'P8', 'P12']"
CC283432,"['P6', 'P12', 'P8']"
CC277084,"['P17', 'P8', 'P12']"
CC384124,"['P19', 'P8', 'P16']"
CC392434,"['P12', 'P8', 'P00']"
CC376636,"['P10', 'P8', 'P12']"
CC261132,"['P17', 'P21', 'P8']"
CC231006,"['P10', 'P8', 'P12']"
CC370153,"['P10', 'P12', 'P8']"
CC275478,"['P17', 'P8', 'P12']"
CC314105,"['P20', 'P12', 'P8']"
CC380202,"['P10', 'P8', 'P21']"
CC370500,"['P12', 'P8', 'P00']"
CC315061,"['P8', 'P12', 'P13']"
CC278750,"['P17', 'P8', 'P12']"
CC379089,"['P17', 'P8', 'P12']"
CC368230,"['P10', 'P8', 'P12']"
CC289070,"['P4', 'P10', 'P8']"
CC218381,"['P21', 'P8', 'P12']"
CC371779,"['P16', 'P1', 'P8']"
CC360121,"['P17', 'P12', 'P8']"
CC383529,"['P19', 'P8', 'P16']"
CC253367,"['P6', 'P21', 'P8']"
CC278235,"['P17', 'P12', 'P8']"
CC288961,"['P17', 'P12', 'P8']"
CC386157,"['P19', 'P8', 'P16']"
CC379020,"['P17', 'P12', 'P8']"
CC219404,"['P6', 'P12', 'P8']"
CC254189,"['P17', 'P8', 'P12']"
CC384442,"['P19', 'P8', 'P16']"
CC243764,"['P10', 'P8', 'P21']"
CC306518,"['P17', 'P12', 'P8']"
CC390935,"['P10', 'P8', 'P12']"
CC199795,"['P6', 'P12', 'P8']"
CC393723,"['P17', 'P8', 'P12']"
CC347342,"['P13', 'P8', 'P16']"
CC327905,"['P13', 'P16', 'P8']"
CC379275,"['P17', 'P8', 'P12']"
CC348675,"['P13', 'P16', 'P8']"
CC314145,"['P20', 'P8', 'P12']"
CC376033,"['P10', 'P12', 'P8']"
CC397114,"['P17', 'P12', 'P8']"
CC338393,"['P16', 'P8', 'P00']"
CC384390,"['P19', 'P8', 'P16']"
CC315337,"['P17', 'P12', 'P8']"
CC274137,"['P10', 'P8', 'P21']"
CC378776,"['P10', 'P8', 'P21']"
CC256015,"['P17', 'P8', 'P12']"
CC395974,"['P00', 'P8', 'P12']"
CC395925,"['P6', 'P8', 'P00']"
CC334411,"['P19', 'P16', 'P13']"
CC209397,"['P6', 'P21', 'P8']"
CC383261,"['P13', 'P16', 'P8']"
CC278649,"['P4', 'P10', 'P8']"
CC358121,"['P16', 'P8', 'P13']"
CC301518,"['P17', 'P8', 'P12']"
CC397134,"['P12', 'P8', 'P00']"
CC233351,"['P17', 'P12', 'P8']"
CC233016,"['P4', 'P8', 'P10']"
CC220088,"['P17', 'P21', 'P8']"
CC386420,"['P19', 'P8', 'P16']"
CC273474,"['P12', 'P8', 'P00']"
CC314360,"['P17', 'P12', 'P8']"
CC312648,"['P13', 'P16', 'P8']"
CC329284,"['P16', 'P8', 'P00']"
CC301719,"['P17', 'P12', 'P8']"
CC369154,"['P12', 'P8', 'P00']"
CC248062,"['P13', 'P8', 'P12']"
CC376371,"['P17', 'P12', 'P8']"
CC386089,"['P19', 'P8', 'P16']"
CC382832,"['P13', 'P16', 'P11']"
CC288556,"['P6', 'P12', 'P8']"
CC375486,"['P17', 'P21', 'P8']"
CC259973,"['P10', 'P8', 'P21']"
CC380209,"['P6', 'P12', 'P8']"
CC378930,"['P17', 'P8', 'P12']"
CC241046,"['P21', 'P8', 'P13']"
CC396376,"['P6', 'P8', 'P00']"
CC292072,"['P10', 'P8', 'P12']"
CC259241,"['P10', 'P8', 'P12']"
CC367733,"['P17', 'P21', 'P8']"
CC387993,"['P13', 'P16', 'P11']"
CC310410,"['P10', 'P8', 'P12']"
CC322891,"['P19', 'P16', 'P13']"
CC200371,"['P16', 'P1', 'P8']"
CC322734,"['P16', 'P8', 'P00']"
CC302319,"['P17', 'P12', 'P8']"
CC393756,"['P17', 'P8', 'P12']"
CC392764,"['P12', 'P8', 'P00']"
CC315514,"['P17', 'P12', 'P8']"
CC200475,"['P6', 'P12', 'P8']"
CC385905,"['P19', 'P8', 'P16']"
CC362720,"['P8', 'P12', 'P13']"
CC260289,"['P17', 'P8', 'P00']"
CC370297,"['P6', 'P12', 'P8']"
CC236033,"['P10', 'P8', 'P21']"
CC240320,"['P12', 'P8', 'P00']"
CC203171,"['P10', 'P8', 'P12']"
CC392439,"['P17', 'P8', 'P12']"
CC209096,"['P4', 'P10', 'P8']"
CC369729,"['P20', 'P4', 'P8']"
CC370168,"['P12', 'P8', 'P00']"
CC282810,"['P17', 'P8', 'P12']"
CC307370,"['P17', 'P12', 'P8']"
CC271059,"['P6', 'P12', 'P8']"
CC243579,"['P17', 'P21', 'P8']"
CC307646,"['P16', 'P1', 'P8']"
CC296093,"['P12', 'P8', 'P00']"
CC210072,"['P21', 'P8', 'P12']"
CC390811,"['P8', 'P12', 'P16']"
CC307833,"['P10', 'P13', 'P8']"
CC201082,"['P6', 'P21', 'P8']"
CC352368,"['P19', 'P16', 'P13']"
CC334288,"['P8', 'P16', 'P13']"
CC357869,"['P12', 'P8', 'P13']"
CC250670,"['P6', 'P10', 'P12']"
CC268327,"['P17', 'P8', 'P12']"
CC245209,"['P17', 'P12', 'P8']"
CC246230,"['P17', 'P12', 'P8']"
CC382381,"['P8', 'P12', 'P16']"
CC329079,"['P19', 'P16', 'P13']"
CC241599,"['P17', 'P8', 'P21']"
CC395292,"['P17', 'P12', 'P8']"
CC212604,"['P10', 'P12', 'P8']"
CC295000,"['P17', 'P8', 'P12']"
CC241552,"['P17', 'P21', 'P8']"
CC239027,"['P17', 'P21', 'P8']"
CC232539,"['P6', 'P8', 'P00']"
CC292639,"['P17', 'P12', 'P8']"
CC202059,"['P10', 'P8', 'P12']"
CC369746,"['P4', 'P8', 'P10']"
CC291257,"['P17', 'P12', 'P8']"
CC239389,"['P17', 'P12', 'P8']"
CC207994,"['P6', 'P8', 'P21']"
CC374987,"['P17', 'P8', 'P12']"
CC289941,"['P6', 'P12', 'P8']"
CC397049,"['P17', 'P8', 'P12']"
CC212476,"['P4', 'P8', 'P10']"
CC212240,"['P4', 'P8', 'P10']"
CC237632,"['P17', 'P12', 'P8']"
CC201244,"['P12', 'P8', 'P00']"
CC313635,"['P17', 'P8', 'P12']"
CC269241,"['P6', 'P17', 'P12']"
CC224349,"['P17', 'P12', 'P8']"
CC382193,"['P13', 'P16', 'P11']"
CC393392,"['P17', 'P8', 'P12']"
CC214709,"['P6', 'P17', 'P12']"
CC232414,"['P6', 'P17', 'P12']"
CC308029,"['P17', 'P12', 'P8']"
CC367631,"['P12', 'P8', 'P00']"
CC396389,"['P12', 'P8', 'P00']"
CC290223,"['P10', 'P8', 'P12']"
CC209475,"['P10', 'P8', 'P21']"
CC373440,"['P20', 'P8', 'P12']"
CC365467,"['P19', 'P8', 'P13']"
CC343961,"['P19', 'P16', 'P13']"
CC294077,"['P17', 'P12', 'P8']"
CC371038,"['P10', 'P8', 'P12']"
CC392255,"['P12', 'P8', 'P00']"
CC382775,"['P13', 'P16', 'P11']"
CC250764,"['P6', 'P17', 'P12']"
CC285556,"['P17', 'P12', 'P8']"
CC273051,"['P20', 'P8', 'P12']"
CC305383,"['P10', 'P8', 'P21']"
CC396102,"['P12', 'P8', 'P00']"
CC379992,"['P20', 'P12', 'P8']"
CC387193,"['P19', 'P8', 'P16']"
CC378472,"['P6', 'P21', 'P8']"
CC346429,"['P16', 'P8', 'P00']"
CC353857,"['P16', 'P1', 'P8']"
CC326897,"['P16', 'P8', 'P00']"
CC286877,"['P17', 'P12', 'P8']"
CC390357,"['P10', 'P8', 'P12']"
CC384511,"['P19', 'P8', 'P16']"
CC316911,"['P17', 'P12', 'P8']"
CC350703,"['P13', 'P8', 'P16']"
CC370668,"['P10', 'P8', 'P12']"
CC366910,"['P10', 'P12', 'P8']"
CC385073,"['P19', 'P8', 'P16']"
CC377898,"['P19', 'P8', 'P16']"
CC229700,"['P17', 'P12', 'P8']"
CC393079,"['P12', 'P8', 'P00']"
CC270745,"['P10', 'P12', 'P8']"
CC236872,"['P10', 'P17', 'P12']"
CC356613,"['P8', 'P12', 'P13']"
CC397392,"['P16', 'P1', 'P8']"
CC337144,"['P19', 'P16', 'P13']"
CC377915,"['P6', 'P12', 'P8']"
CC306848,"['P17', 'P12', 'P8']"
CC237666,"['P17', 'P12', 'P8']"
CC244740,"['P17', 'P12', 'P8']"
CC298990,"['P20', 'P12', 'P8']"
CC231128,"['P17', 'P21', 'P8']"
CC201619,"['P17', 'P8', 'P12']"
CC230425,"['P21', 'P8', 'P12']"
CC339323,"['P19', 'P13', 'P16']"
CC396373,"['P12', 'P8', 'P00']"
CC311828,"['P6', 'P8', 'P12']"
CC397165,"['P12', 'P8', 'P00']"
CC226611,"['P00', 'P8', 'P12']"
CC393885,"['P6', 'P12', 'P8']"
CC311988,"['P10', 'P12', 'P8']"
CC254225,"['P10', 'P12', 'P6']"
CC298935,"['P16', 'P1', 'P8']"
CC236670,"['P17', 'P12', 'P8']"
CC206365,"['P4', 'P10', 'P8']"
CC220894,"['P17', 'P12', 'P8']"
CC300422,"['P21', 'P6', 'P12']"
CC375796,"['P8', 'P16', 'P12']"
CC340611,"['P19', 'P16', 'P13']"
CC368690,"['P6', 'P12', 'P8']"
CC315306,"['P17', 'P8', 'P12']"
CC331833,"['P8', 'P13', 'P16']"
CC392493,"['P12', 'P8', 'P00']"
CC302300,"['P17', 'P12', 'P8']"
CC271347,"['P16', 'P1', 'P8']"
CC208437,"['P21', 'P17', 'P12']"
CC261142,"['P10', 'P8', 'P21']"
CC364287,"['P17', 'P12', 'P8']"
CC258610,"['P10', 'P8', 'P12']"
CC238324,"['P10', 'P8', 'P12']"
CC360677,"['P12', 'P8', 'P00']"
CC227625,"['P17', 'P8', 'P12']"
CC212173,"['P4', 'P8', 'P10']"
CC303693,"['P17', 'P12', 'P8']"
CC271011,"['P17', 'P21', 'P8']"
CC369186,"['P10', 'P12', 'P8']"
CC384405,"['P19', 'P8', 'P16']"
CC377551,"['P17', 'P21', 'P8']"
CC356410,"['P8', 'P13', 'P12']"
CC395579,"['P12', 'P8', 'P00']"
CC371409,"['P8', 'P12', 'P16']"
CC297378,"['P17', 'P12', 'P8']"
CC370243,"['P17', 'P12', 'P8']"
CC374792,"['P10', 'P8', 'P21']"
CC369236,"['P8', 'P12', 'P13']"
CC224101,"['P10', 'P8', 'P12']"
CC283524,"['P12', 'P8', 'P00']"
CC356806,"['P13', 'P8', 'P12']"
CC387373,"['P13', 'P16', 'P8']"
CC370755,"['P13', 'P16', 'P11']"
CC216171,"['P6', 'P17', 'P12']"
CC235795,"['P17', 'P12', 'P8']"
CC234286,"['P19', 'P16', 'P13']"
CC388049,"['P8', 'P12', 'P16']"
CC207291,"['P16', 'P1', 'P8']"
CC265146,"['P12', 'P8', 'P00']"
CC368472,"['P12', 'P8', 'P00']"
CC358374,"['P11', 'P8', 'P13']"
CC344981,"['P16', 'P8', 'P00']"
CC373696,"['P10', 'P8', 'P21']"
CC232054,"['P21', 'P17', 'P12']"
CC379171,"['P17', 'P12', 'P8']"
CC370215,"['P17', 'P8', 'P21']"
CC325195,"['P19', 'P16', 'P13']"
CC396768,"['P17', 'P8', 'P12']"
CC379311,"['P17', 'P12', 'P8']"
CC343568,"['P19', 'P16', 'P13']"
CC271291,"['P17', 'P21', 'P8']"
CC256848,"['P6', 'P17', 'P12']"
CC369490,"['P17', 'P21', 'P8']"
CC240310,"['P17', 'P12', 'P8']"
CC343042,"['P19', 'P16', 'P13']"
CC298961,"['P17', 'P8', 'P12']"
CC272816,"['P17', 'P12', 'P8']"
CC294056,"['P21', 'P8', 'P12']"
CC279424,"['P4', 'P10', 'P12']"
CC280400,"['P17', 'P12', 'P8']"
CC368212,"['P10', 'P12', 'P8']"
CC395024,"['P17', 'P8', 'P12']"
CC364286,"['P13', 'P8', 'P16']"
CC285879,"['P17', 'P12', 'P8']"
CC210607,"['P21', 'P8', 'P13']"
CC357847,"['P8', 'P12', 'P13']"
CC379515,"['P17', 'P12', 'P8']"
CC386363,"['P19', 'P8', 'P16']"
CC387518,"['P8', 'P16', 'P12']"
CC314034,"['P13', 'P8', 'P16']"
CC385498,"['P19', 'P8', 'P16']"
CC242994,"['P17', 'P8', 'P21']"
CC376726,"['P8', 'P12', 'P16']"
CC302081,"['P20', 'P12', 'P16']"
CC204565,"['P10', 'P13', 'P21']"
CC243568,"['P16', 'P8', 'P13']"
CC382224,"['P16', 'P1', 'P8']"
CC371616,"['P10', 'P8', 'P21']"
CC373102,"['P6', 'P8', 'P10']"
CC381693,"['P13', 'P16', 'P11']"
CC386513,"['P19', 'P8', 'P16']"
CC223203,"['P6', 'P17', 'P12']"
CC324140,"['P13', 'P8', 'P16']"
CC203372,"['P21', 'P12', 'P8']"
CC370250,"['P17', 'P21', 'P8']"
CC369932,"['P10', 'P8', 'P12']"
CC385848,"['P12', 'P8', 'P13']"
CC373532,"['P10', 'P8', 'P12']"
CC246098,"['P17', 'P12', 'P8']"
CC259378,"['P17', 'P12', 'P8']"
CC395785,"['P17', 'P12', 'P8']"
CC228196,"['P17', 'P8', 'P12']"
CC284893,"['P17', 'P8', 'P12']"
CC344559,"['P16', 'P1', 'P8']"
CC202706,"['P17', 'P12', 'P8']"
CC302677,"['P6', 'P10', 'P12']"
CC289780,"['P17', 'P12', 'P8']"
CC215445,"['P10', 'P12', 'P8']"
CC386769,"['P13', 'P16', 'P11']"
CC314032,"['P17', 'P8', 'P12']"
CC208639,"['P10', 'P8', 'P21']"
CC270563,"['P17', 'P12', 'P8']"
CC261584,"['P12', 'P8', 'P00']"
CC373166,"['P21', 'P8', 'P10']"
CC229951,"['P17', 'P12', 'P8']"
CC394679,"['P17', 'P8', 'P12']"
CC269867,"['P10', 'P8', 'P21']"
CC221206,"['P17', 'P8', 'P12']"
CC372657,"['P10', 'P8', 'P12']"
CC375508,"['P12', 'P8', 'P00']"
CC273708,"['P10', 'P17', 'P12']"
CC373655,"['P10', 'P8', 'P21']"
CC387679,"['P16', 'P13', 'P8']"
CC275271,"['P13', 'P16', 'P8']"
CC382044,"['P21', 'P8', 'P10']"
CC370882,"['P16', 'P8', 'P12']"
CC213572,"['P17', 'P8', 'P12']"
CC276385,"['P17', 'P12', 'P8']"
CC387342,"['P19', 'P8', 'P16']"
CC356356,"['P17', 'P12', 'P8']"
CC318172,"['P17', 'P12', 'P8']"
CC311142,"['P12', 'P8', 'P00']"
CC371352,"['P12', 'P8', 'P00']"
CC381698,"['P12', 'P8', 'P00']"
CC388645,"['P6', 'P12', 'P8']"
CC205546,"['P10', 'P8', 'P12']"
CC377938,"['P10', 'P8', 'P12']"
CC241699,"['P17', 'P12', 'P8']"
CC272998,"['P17', 'P12', 'P8']"
CC238109,"['P13', 'P8', 'P12']"
CC370953,"['P17', 'P12', 'P8']"
CC234314,"['P17', 'P12', 'P8']"
CC218062,"['P12', 'P8', 'P00']"
CC214884,"['P17', 'P10', 'P12']"
CC385037,"['P17', 'P12', 'P8']"
CC383319,"['P16', 'P1', 'P8']"
CC331695,"['P8', 'P11', 'P16']"
CC370146,"['P20', 'P8', 'P12']"
CC378389,"['P10', 'P8', 'P12']"
CC369820,"['P10', 'P8', 'P21']"
CC338221,"['P19', 'P16', 'P13']"
CC340001,"['P19', 'P16', 'P13']"
CC220076,"['P17', 'P12', 'P8']"
CC373842,"['P12', 'P8', 'P00']"
CC258116,"['P17', 'P12', 'P8']"
CC379472,"['P00', 'P8', 'P12']"
CC392210,"['P12', 'P8', 'P00']"
CC303167,"['P21', 'P17', 'P12']"
CC302442,"['P10', 'P8', 'P12']"
CC225928,"['P6', 'P17', 'P12']"
CC364439,"['P13', 'P8', 'P16']"
CC374775,"['P10', 'P8', 'P21']"
CC381572,"['P12', 'P8', 'P13']"
CC390117,"['P8', 'P12', 'P16']"
CC372230,"['P17', 'P12', 'P8']"
CC201042,"['P12', 'P8', 'P00']"
CC394995,"['P12', 'P8', 'P00']"
CC377485,"['P6', 'P12', 'P8']"
CC314324,"['P20', 'P8', 'P12']"
CC379085,"['P17', 'P12', 'P8']"
CC248093,"['P6', 'P12', 'P8']"
CC396182,"['P17', 'P8', 'P12']"
CC386953,"['P19', 'P8', 'P16']"
CC365728,"['P8', 'P16', 'P12']"
CC368294,"['P10', 'P8', 'P12']"
CC370478,"['P17', 'P12', 'P8']"
CC392665,"['P12', 'P8', 'P00']"
CC258438,"['P17', 'P8', 'P12']"
CC396738,"['P17', 'P12', 'P8']"
CC396880,"['P17', 'P8', 'P12']"
CC381230,"['P13', 'P8', 'P16']"
CC362221,"['P8', 'P12', 'P16']"
CC248884,"['P17', 'P21', 'P8']"
CC310727,"['P17', 'P8', 'P12']"
CC386495,"['P16', 'P1', 'P8']"
CC370345,"['P10', 'P12', 'P8']"
CC348294,"['P19', 'P16', 'P13']"
CC267467,"['P17', 'P10', 'P21']"
CC307238,"['P17', 'P12', 'P8']"
CC304650,"['P4', 'P8', 'P12']"
CC297157,"['P17', 'P12', 'P8']"
CC315001,"['P17', 'P8', 'P12']"
CC382038,"['P10', 'P12', 'P8']"
CC381907,"['P19', 'P13', 'P8']"
CC385650,"['P19', 'P8', 'P16']"
CC318307,"['P8', 'P16', 'P00']"
CC392625,"['P12', 'P8', 'P00']"
CC380718,"['P8', 'P12', 'P13']"
CC374342,"['P10', 'P12', 'P8']"
CC394899,"['P17', 'P12', 'P8']"
CC388870,"['P13', 'P16', 'P11']"
CC379273,"['P17', 'P8', 'P12']"
CC287788,"['P6', 'P12', 'P8']"
CC247803,"['P10', 'P12', 'P8']"
CC282869,"['P20', 'P12', 'P8']"
CC394783,"['P12', 'P8', 'P00']"
CC282739,"['P12', 'P8', 'P00']"
CC295838,"['P6', 'P12', 'P8']"
CC300520,"['P17', 'P12', 'P8']"
CC375366,"['P10', 'P8', 'P12']"
CC396091,"['P17', 'P12', 'P8']"
CC220622,"['P16', 'P1', 'P8']"
CC295747,"['P20', 'P8', 'P12']"
CC240784,"['P17', 'P8', 'P10']"
CC205079,"['P6', 'P17', 'P12']"
CC234749,"['P17', 'P12', 'P8']"
CC283942,"['P17', 'P21', 'P8']"
CC379243,"['P13', 'P12', 'P8']"
CC373279,"['P17', 'P8', 'P21']"
CC211705,"['P17', 'P8', 'P12']"
CC371815,"['P10', 'P8', 'P21']"
CC388989,"['P8', 'P11', 'P16']"
CC257446,"['P10', 'P8', 'P21']"
CC241218,"['P17', 'P12', 'P8']"
CC384491,"['P13', 'P16', 'P8']"
CC395575,"['P12', 'P8', 'P00']"
CC377107,"['P17', 'P21', 'P8']"
CC272234,"['P6', 'P21', 'P8']"
CC246737,"['P17', 'P8', 'P21']"
CC370130,"['P16', 'P1', 'P8']"
CC279033,"['P20', 'P21', 'P8']"
CC252365,"['P10', 'P12', 'P8']"
CC370456,"['P10', 'P12', 'P8']"
CC382713,"['P13', 'P16', 'P11']"
CC385783,"['P19', 'P8', 'P16']"
CC288332,"['P10', 'P8', 'P12']"
CC357265,"['P10', 'P12', 'P8']"
CC283376,"['P13', 'P8', 'P12']"
CC202458,"['P10', 'P8', 'P13']"
CC330337,"['P16', 'P8', 'P00']"
CC360935,"['P20', 'P8', 'P12']"
CC331175,"['P13', 'P16', 'P8']"
CC384259,"['P19', 'P8', 'P16']"
CC372173,"['P17', 'P12', 'P8']"
CC339057,"['P13', 'P8', 'P16']"
CC251127,"['P10', 'P8', 'P12']"
CC380173,"['P17', 'P8', 'P12']"
CC323891,"['P16', 'P1', 'P8']"
CC261585,"['P13', 'P16', 'P8']"
CC394173,"['P6', 'P8', 'P00']"
CC391159,"['P10', 'P8', 'P12']"
CC394519,"['P17', 'P8', 'P12']"
CC393265,"['P17', 'P8', 'P12']"
CC373193,"['P6', 'P12', 'P8']"
CC380446,"['P20', 'P12', 'P8']"
CC393090,"['P17', 'P8', 'P00']"
CC397424,"['P12', 'P8', 'P00']"
CC221928,"['P6', 'P17', 'P12']"
CC385808,"['P19', 'P8', 'P16']"
CC208183,"['P6', 'P8', 'P21']"
CC295363,"['P6', 'P12', 'P8']"
CC392791,"['P12', 'P8', 'P00']"
CC367071,"['P10', 'P8', 'P12']"
CC387709,"['P8', 'P13', 'P11']"
CC394098,"['P17', 'P8', 'P12']"
CC371608,"['P20', 'P8', 'P12']"
CC359652,"['P10', 'P12', 'P8']"
CC250380,"['P4', 'P10', 'P8']"
CC205029,"['P17', 'P8', 'P12']"
CC287094,"['P17', 'P12', 'P8']"
CC388896,"['P13', 'P8', 'P16']"
CC318931,"['P16', 'P8', 'P00']"
CC313137,"['P6', 'P12', 'P8']"
CC255022,"['P17', 'P21', 'P8']"
CC396333,"['P12', 'P8', 'P00']"
CC353377,"['P19', 'P16', 'P13']"
CC250838,"['P17', 'P21', 'P8']"
CC394253,"['P17', 'P12', 'P8']"
CC276585,"['P6', 'P12', 'P8']"
CC394449,"['P17', 'P12', 'P8']"
CC358223,"['P12', 'P8', 'P00']"
CC267531,"['P21', 'P8', 'P12']"
CC349877,"['P19', 'P16', 'P13']"
CC379687,"['P17', 'P12', 'P8']"
CC280793,"['P10', 'P12', 'P8']"
CC392060,"['P17', 'P8', 'P12']"
CC302271,"['P17', 'P12', 'P8']"
CC236584,"['P6', 'P8', 'P21']"
CC370976,"['P20', 'P12', 'P8']"
CC356752,"['P13', 'P8', 'P16']"
CC312064,"['P17', 'P12', 'P8']"
CC388273,"['P19', 'P8', 'P16']"
CC214851,"['P20', 'P8', 'P12']"
CC229031,"['P13', 'P16', 'P8']"
CC219513,"['P12', 'P8', 'P00']"
CC287752,"['P17', 'P12', 'P8']"
CC354269,"['P16', 'P8', 'P21']"
CC396288,"['P17', 'P12', 'P8']"
CC376199,"['P6', 'P12', 'P8']"
CC265633,"['P4', 'P10', 'P8']"
CC394769,"['P12', 'P8', 'P00']"
CC389569,"['P17', 'P8', 'P12']"
CC242538,"['P17', 'P12', 'P8']"
CC241390,"['P20', 'P12', 'P13']"
CC270880,"['P12', 'P8', 'P00']"
CC276582,"['P12', 'P8', 'P00']"
CC385680,"['P19', 'P8', 'P16']"
CC357406,"['P19', 'P8', 'P13']"
CC217518,"['P17', 'P12', 'P8']"
CC336807,"['P16', 'P8', 'P00']"
CC313657,"['P12', 'P8', 'P00']"
CC367908,"['P10', 'P8', 'P12']"
CC393800,"['P17', 'P8', 'P12']"
CC377744,"['P12', 'P8', 'P13']"
CC248445,"['P17', 'P12', 'P8']"
CC203007,"['P12', 'P8', 'P00']"
CC373729,"['P21', 'P8', 'P10']"
CC355844,"['P17', 'P12', 'P8']"
CC301451,"['P17', 'P8', 'P12']"
CC259361,"['P12', 'P8', 'P00']"
CC210526,"['P21', 'P8', 'P12']"
CC242440,"['P20', 'P8', 'P12']"
CC396694,"['P17', 'P12', 'P8']"
CC243416,"['P20', 'P21', 'P8']"
CC211195,"['P17', 'P8', 'P12']"
CC199124,"['P12', 'P8', 'P00']"
CC205771,"['P17', 'P12', 'P8']"
CC387463,"['P12', 'P16', 'P8']"
CC366873,"['P17', 'P12', 'P8']"
CC317520,"['P10', 'P12', 'P8']"
CC373529,"['P10', 'P8', 'P12']"
CC396155,"['P12', 'P8', 'P00']"
CC379212,"['P17', 'P8', 'P12']"
CC362620,"['P17', 'P12', 'P8']"
CC288408,"['P17', 'P12', 'P8']"
CC334932,"['P19', 'P16', 'P13']"
CC385601,"['P10', 'P12', 'P8']"
CC208015,"['P17', 'P8', 'P12']"
CC358279,"['P13', 'P8', 'P16']"
